#Position (bp)	Coverage	Std
2.9123573765E9	0.0	0.0
2.9125433715E9	0.08434550153627722	1.0056549259065513
2.9126854405E9	0.0	0.0
2.9128219235E9	0.0	0.0
2.913059947E9	0.18515670564622547	1.9996570395358912
2.913232047E9	0.16279132137205996	1.0528196480182406
2.9134117735E9	0.8653644394504696	5.483373461297064
2.914328412E9	1.0442244150165012	6.952037361824777
2.915174319E9	0.21247571982756236	1.9984720482285292
2.915940367E9	0.3698457813530187	3.4157150671107925
2.916855563E9	0.02225474374685542	0.44928196449516405
2.9172265895E9	0.0030716126726831753	0.11688709933995318
2.9175218075E9	0.471974635135713	2.9974264680236615
2.917833762E9	0.0	0.0
2.918104484E9	0.48491121481971444	4.832991087049021
2.918421329E9	0.2126948116252929	1.907956111300641
2.9188311555E9	0.17700287783141477	2.4238466312134945
2.919113692E9	0.8113985081189033	4.157029460605904
2.9192127795E9	0.1486511831452596	1.311070294500047
2.919361199E9	1.4117634427996582	5.751286123290887
2.919639416E9	0.7302805823652485	5.622444227296312
2.920969266E9	0.5709412560896836	4.91775762282874
2.9222335585E9	0.7581600523739751	4.622686030107487
2.9223746255E9	0.9218150593273262	5.156661170706906
2.922607307E9	0.08141265028973278	0.8849449833176631
2.922990831E9	0.29251041887586016	2.8135282474977026
2.9232848535E9	3.532106686732287	10.961157042903354
2.9248217345E9	1.2082150128915696	7.987692165129768
2.926399337E9	2.1487320722968675	10.22977054200567
2.926573575E9	0.32064823370530954	2.411106341620679
2.926675323E9	1.3290024107967646	6.064240044928428
2.9273955645E9	0.2261514290172657	2.513888869049891
2.9283065605E9	0.1458943768701667	1.7030572950763658
2.928675888E9	0.0	0.0
2.928905799E9	0.0	0.0
2.929078094E9	0.009718378492685932	0.20792213372355609
2.929177585E9	0.01767920282867245	0.3519764615384971
2.929312155E9	0.8690204056538919	5.097524207635932
2.929457484E9	0.0	0.0
2.929658268E9	0.08184769745127334	1.1655686713380329
2.929885578E9	0.0	0.0
2.9300671115E9	1.2608105790859299	9.487569250558675
2.9302185265E9	0.0	0.0
